OBJECTID;HSISID;NAME;ADDRESS1;ADDRESS2;CITY;STATE;POSTALCODE;PHONENUMBER;RestaurantOpenDate;FACILITYTYPE;PERMITID;X;Y;GEOCODESTATUS;geo_shape;geo_point_2d
32394;04092020040;Circle K # 8621;4400 Louisburg Rd;;RALEIGH;NC;27616-4335;(919) 790-9099;1991-05-06T22:00:00-04:00;Food Stand;4438;-78.57305684;35.84255138;M;"{""type"": ""Point"", ""coordinates"": [-78.57305943336635, 35.84255847848796]}";35.8425584785,-78.5730594334
32398;04092300151;Food Lion #1079 Meat Market;5621 Louisburg Rd;;RALEIGH;NC;27616-5353;(919) 981-0402;2000-06-30T22:00:00-04:00;Meat Market;17305;-78.55796888;35.85459972;M;"{""type"": ""Point"", ""coordinates"": [-78.55797146497285, 35.85460681479122]}";35.8546068148,-78.557971465
29260;04092021890;FOOD LION #1496 PRODUCE;1777 W WILLIAMS ST;;APEX;NC;27502;(919) 362-1986;2015-10-08T22:00:00-04:00;Food Stand;19856;-78.87770701;35.75964934;M;"{""type"": ""Point"", ""coordinates"": [-78.87770968857174, 35.759656408423275]}";35.7596564084,-78.8777096886
29272;04092016680;SCHLOTZSKY'S;906 US 64 HWY W;;APEX;NC;27502;;2014-04-29T22:00:00-04:00;Restaurant;12598;-78.82280214;35.74468924;M;"{""type"": ""Point"", ""coordinates"": [-78.82280479868187, 35.744696308267145]}";35.7446963083,-78.8228047987
29273;04092014398;Skipper`s Fish Fry and Market;1001 E Williams ST;;APEX;NC;27502;(919) 303-2400;2005-09-29T22:00:00-04:00;Restaurant;7259;-78.84350423;35.7211123;M;"{""type"": ""Point"", ""coordinates"": [-78.84350689804423, 35.721119363185444]}";35.7211193632,-78.843506898
29279;04092015960;CAMBRIDGE VILLAGE DINING;10000 Cambridge Village Loop;;APEX;NC;27502;(919) 363-2080;2011-05-09T22:00:00-04:00;Restaurant;5208;-78.84579127;35.71810568;M;"{""type"": ""Point"", ""coordinates"": [-78.84579393513117, 35.7181127358591]}";35.7181127359,-78.8457939351
29281;04092015002;BAAN THAI RESTAURANT;758 WILLIAMS ST;;APEX;NC;27502;;2007-11-08T20:00:00-05:00;Restaurant;7001;-78.86464087;35.73807755;M;"{""type"": ""Point"", ""coordinates"": [-78.8646435441176, 35.73808461290319]}";35.7380846129,-78.8646435441
29285;04092017480;BREW N QUE;2045 CREEKSIDE LANDING DR;;APEX;NC;27502;(919) 924-9295;2016-11-22T20:00:00-05:00;Restaurant;11008;-78.88668196;35.74520682;M;"{""type"": ""Point"", ""coordinates"": [-78.8866846379229, 35.745213877979424]}";35.745213878,-78.8866846379
29287;04092021322;Harris Teeter #58 Meat/Seafood;750 W Williams ST;;APEX;NC;27502;(919) 362-3782;2005-04-12T22:00:00-04:00;Food Stand;20678;-78.86276064;35.73803218;M;"{""type"": ""Point"", ""coordinates"": [-78.86276331238469, 35.738039243875164]}";35.7380392439,-78.8627633124
29288;04092015237;QDOBA MEXICAN GRILL #215;1005 BEAVER CREEK COMMONS;;APEX;NC;27502;(919) 362-8737;2008-09-23T22:00:00-04:00;Restaurant;13073;-78.87238435;35.74509286;M;"{""type"": ""Point"", ""coordinates"": [-78.872387023262, 35.74509991905866]}";35.7450999191,-78.8723870233
29291;04092012979;Jersey Mikes Restaurant;1761 W Williams ST;;APEX;NC;27502;(919) 363-6453;1999-07-20T22:00:00-04:00;Restaurant;1850;-78.87770701;35.75964934;M;"{""type"": ""Point"", ""coordinates"": [-78.87770968857174, 35.759656408423275]}";35.7596564084,-78.8777096886
29296;04092016052;JD'S TAVERN;800 W WILLIAMS ST;;APEX;NC;27502;(919) 629-7285;2011-11-22T20:00:00-05:00;Restaurant;8358;-78.86480181;35.73964723;M;"{""type"": ""Point"", ""coordinates"": [-78.86480448251066, 35.73965428745516]}";35.7396542875,-78.8648044825
29300;04092017029;LOS TRES MEXICAN RESTAURANT;1301 E WILLIAMS ST;;APEX;NC;27502;(919) 367-6797;2015-09-15T22:00:00-04:00;Restaurant;8352;-78.84117412;35.71702832;M;"{""type"": ""Point"", ""coordinates"": [-78.84117678746992, 35.71703538098415]}";35.717035381,-78.8411767875
29311;04092016524;ARANDAS MEXICAN CUISINE;5460 APEX PEAKWAY;;APEX;NC;27502;(919) 362-7363;2013-10-08T22:00:00-04:00;Restaurant;15162;0.0;0.0;U;;
29314;04092017018;FOOD LION #1338 DELI;620 LAURA DUNCAN RD;;APEX;NC;27502;(919) 362-3904;2015-08-31T22:00:00-04:00;Restaurant;16224;-78.84201223;35.73509961;M;"{""type"": ""Point"", ""coordinates"": [-78.84201489801863, 35.73510666993427]}";35.7351066699,-78.842014898
29322;04092016069;SUBWAY #29952;5412 APEX PEAKWAY;;Apex;NC;27502;(919) 362-7976;2011-12-14T20:00:00-05:00;Restaurant;14270;0.0;0.0;U;;
29331;04092030354;Taco Boy Chipotle;321 S Salem ST;;APEX;NC;27502;(626) 393-2860;2018-01-30T20:00:00-05:00;Mobile Food Units;15437;-78.85352033;35.72724081;M;"{""type"": ""Point"", ""coordinates"": [-78.85352300057231, 35.72724786868246]}";35.7272478687,-78.8535230006
29334;04092017149;AJ'S FOOD MART;6204 TEN TEN RD;;APEX;NC;27502;(919) 779-3900;2016-02-17T20:00:00-05:00;Restaurant;6150;-78.73671669;35.67669886;M;"{""type"": ""Point"", ""coordinates"": [-78.73671932782646, 35.67670591071858]}";35.6767059107,-78.7367193278
29335;04092110009;Baucom Elem. Sch. Cafeteria;400 HUNTER ST;;APEX;NC;27502-1320;(919) 387-2175;1991-09-16T22:00:00-04:00;Public School Lunchrooms;20411;-78.85424336;35.73741961;M;"{""type"": ""Point"", ""coordinates"": [-78.85424602930522, 35.73742667455575]}";35.7374266746,-78.8542460293
29336;04092012051;La Rancherita;102 N SALEM ST;;APEX;NC;27502-1428;(919) 303-2448;1997-05-05T22:00:00-04:00;Restaurant;2273;-78.85126459;35.73076866;M;"{""type"": ""Point"", ""coordinates"": [-78.85126725750898, 35.73077571604273]}";35.730775716,-78.8512672575
29342;04092012834;Mcdonald`s #18969;1305 E WILLIAMS ST;;APEX;NC;27502-2188;(919) 362-5890;1998-11-15T20:00:00-05:00;Restaurant;19926;-78.84062903;35.71592776;M;"{""type"": ""Point"", ""coordinates"": [-78.84063169608685, 35.71593481586301]}";35.7159348159,-78.8406316961
29350;04092030314;BUOY BOWLS (WCID #573);2305 SPECKLED ALDER CT;;APEX;NC;27523;(919) 550-7748;2016-09-27T22:00:00-04:00;Mobile Food Units;14084;-78.88006476;35.75731862;M;"{""type"": ""Point"", ""coordinates"": [-78.88006744537931, 35.75732568335177]}";35.7573256834,-78.8800674454
29356;04092017334;FIVE GUYS #1797;1075 PINE PLAZA BLVD;;APEX;NC;27523;(919) 616-0011;2016-09-25T22:00:00-04:00;Restaurant;11253;-78.82927887;35.747847;M;"{""type"": ""Point"", ""coordinates"": [-78.82928153926164, 35.747854061427404]}";35.7478540614,-78.8292815393
29357;04092017551;RUCKUS PIZZA, PASTA & SPIRITS APEX;1055 PINE PLAZA DR;;APEX;NC;27523;(919) 446-6333;2017-03-12T21:00:00-04:00;Restaurant;19160;-78.82904737;35.74743591;M;"{""type"": ""Point"", ""coordinates"": [-78.82905003214788, 35.747442977463045]}";35.7474429775,-78.8290500321
29370;04092011940;Daniels Restaurant & Catering;1430 W WILLIAMS ST;;APEX;NC;27523-9300;(919) 303-1006;1996-10-06T22:00:00-04:00;Restaurant;2342;-78.87657249;35.75245638;M;"{""type"": ""Point"", ""coordinates"": [-78.87657516667191, 35.75246344269742]}";35.7524634427,-78.8765751667
29373;04092030400;El Toluco (WCID #689);4320 Ten-Ten RD;;APEX;NC;27539;;2019-03-04T20:00:00-05:00;Mobile Food Units;13546;-78.7728994;35.6951135;M;"{""type"": ""Point"", ""coordinates"": [-78.77290204254705, 35.695120558490295]}";35.6951205585,-78.7729020425
29374;04092030330;TORTAS Y TACOS EL JAROCHO (WCID #597);820 E WILLIAMS ST;;APEX;NC;27539;(919) 210-6361;2017-04-27T22:00:00-04:00;Mobile Food Units;14520;-78.84657968;35.72224719;M;"{""type"": ""Point"", ""coordinates"": [-78.84658235033075, 35.722254245522215]}";35.7222542455,-78.8465823503
29376;04092016025;COMFORT INN BREAKFAST;1411 E WILLIAMS ST;;APEX;NC;27539;(919) 387-4600;2011-10-19T22:00:00-04:00;Restaurant;17829;-78.83826445;35.71228616;M;"{""type"": ""Point"", ""coordinates"": [-78.8382671137579, 35.71229321801165]}";35.712293218,-78.8382671138
29393;04092017295;WENDY'S #6300;1900 LAKE PINE DR;;APEX;NC;27602;(919) 387-8640;2016-08-24T22:00:00-04:00;Restaurant;9213;-78.82229737;35.74322253;M;"{""type"": ""Point"", ""coordinates"": [-78.82230003200722, 35.7432295921102]}";35.7432295921,-78.822300032
29396;04092014968;Starbucks Coffee Co;204-200 Crossroads BLVD;;CARY;NC;27511;(919) 233-4905;2007-10-08T22:00:00-04:00;Restaurant;18324;-78.74147311;35.76118923;M;"{""type"": ""Point"", ""coordinates"": [-78.74147574902945, 35.76119630338914]}";35.7611963034,-78.741475749
29414;04092110149;Kingswood Elem. Sch. Cafeteria;200 E Johnson Pl;;CARY;NC;27511;(919) 460-3487;2004-08-08T22:00:00-04:00;Public School Lunchrooms;1618;0.0;0.0;U;;
29416;04092160052;Brookdale Macarthur Park;111 Mac Arthur DR;;CARY;NC;27511;(919) 460-5959;2006-04-24T22:00:00-04:00;Institutional Food Service;6732;-78.83551891;35.7724564;M;"{""type"": ""Point"", ""coordinates"": [-78.83552157434588, 35.77246346761827]}";35.7724634676,-78.8355215743
29419;04092017241;TACOS ESTILO HIDALGO;748 E CHATHAM ST;STE B;CARY;NC;27511;(919) 465-1435;2016-06-14T22:00:00-04:00;Restaurant;15352;-78.76514155;35.79157241;M;"{""type"": ""Point"", ""coordinates"": [-78.76514419837449, 35.79157948936285]}";35.7915794894,-78.7651441984
29426;04092017110;PRIMO PIZZA NY STYLE;682 CARY TOWNE BLVD;;CARY;NC;27511;(919) 380-2729;2015-12-15T20:00:00-05:00;Restaurant;10659;-78.76561938;35.77485795;M;"{""type"": ""Point"", ""coordinates"": [-78.76562202627932, 35.77486502071938]}";35.7748650207,-78.7656220263
29427;04092014008;Jordan Oaks;10820 Penny Rd;;CARY;NC;27511;(919) 387-8250;2004-03-21T20:00:00-05:00;Restaurant;15945;-78.79549961;35.71735337;M;"{""type"": ""Point"", ""coordinates"": [-78.79550226019627, 35.717360433185746]}";35.7173604332,-78.7955022602
29430;04092021355;Subway;1105 Walnut ST;;CARY;NC;27511;(919) 467-0365;2005-09-29T22:00:00-04:00;Food Stand;7986;-78.76025493;35.77377018;T;"{""type"": ""Point"", ""coordinates"": [-78.76025757334476, 35.773777257489385]}";35.7737772575,-78.7602575733
29434;04092020944;Whole Foods Market Produce Shop;102 B New Waverly Place;;CARY;NC;27511;(919) 816-8830;2000-05-08T22:00:00-04:00;Food Stand;1948;0.0;0.0;U;;
29442;04092017553;BURGER KING #11244;2791 Nc 55 HWY;;CARY;NC;27511;(919) 387-0071;2017-03-14T21:00:00-04:00;Restaurant;13749;-78.87169627;35.78608086;M;"{""type"": ""Point"", ""coordinates"": [-78.87169895262834, 35.786087928148966]}";35.7860879281,-78.8716989526
29450;04092015115;Super Wok;1401-L SE Maynard RD;;CARY;NC;27511;(919) 388-8338;2008-04-22T22:00:00-04:00;Restaurant;11295;-78.76381917;35.78923033;M;"{""type"": ""Point"", ""coordinates"": [-78.76382181593999, 35.789237411131566]}";35.7892374111,-78.7638218159
29452;04092012056;Torero`s Mexican Restaurant V;1207-C Kildaire Farm Rd;;CARY;NC;27511;(919) 468-8711;1997-06-02T22:00:00-04:00;Restaurant;10109;-78.7834338;35.76424145;M;"{""type"": ""Point"", ""coordinates"": [-78.78343645416206, 35.76424852422064]}";35.7642485242,-78.7834364542
29461;04092016625;CILANTRO INDIAN CAFE';107 EDINBURGH SOUTH DR;STE 107;CARY;NC;27511;(919) 234-1264;2014-02-20T20:00:00-05:00;Restaurant;15431;-78.79792507;35.7367619;M;"{""type"": ""Point"", ""coordinates"": [-78.79792772069837, 35.736768967062076]}";35.7367689671,-78.7979277207
29471;04092016639;FORTNIGHT BREWERY;1006 SW MAYNARD RD;1006;CARY;NC;27511;(919) 342-6604;2014-03-05T20:00:00-05:00;Restaurant;21364;-78.8017564;35.77687151;M;"{""type"": ""Point"", ""coordinates"": [-78.80175905841858, 35.77687858056795]}";35.7768785806,-78.8017590584
29472;04092300140;Whole Foods Market Meat Market;102 B New Waverly Pl;;CARY;NC;27511;(816) 883-0;2000-05-08T22:00:00-04:00;Meat Market;20192;0.0;0.0;U;;
29480;04092018096;Asali Desserts and Cafe;107 S Edinburgh DR;;CARY;NC;27511;(919) 362-7882;2019-05-01T22:00:00-04:00;Restaurant;16228;-78.79822545;35.73935005;M;"{""type"": ""Point"", ""coordinates"": [-78.79822810247687, 35.739357109905455]}";35.7393571099,-78.7982281025
29491;04092025243;Little Caesars Express;102 Gregson DR;;CARY;NC;27511;(919) 481-4493;2019-02-26T20:00:00-05:00;Food Stand;16827;-78.80543546;35.74005711;M;"{""type"": ""Point"", ""coordinates"": [-78.80543811315535, 35.74006417220979]}";35.7400641722,-78.8054381132
29499;04092010190;The Bistro at Courtyard by Marriott;102 Edinburgh South DR;;CARY;NC;27511;(919) 481-9666;1991-05-02T22:00:00-04:00;Restaurant;20501;-78.79973727;35.73824019;M;"{""type"": ""Point"", ""coordinates"": [-78.79973992870508, 35.7382472566254]}";35.7382472566,-78.7997399287
29501;04092015050;CHIPOTLE MEXICAN GRILL #1087;100-103 Wrenn DR;;CARY;NC;27511;(919) 462-1223;2008-01-21T20:00:00-05:00;Restaurant;12797;-78.78349077;35.76489071;M;"{""type"": ""Point"", ""coordinates"": [-78.78349341856433, 35.764897778580796]}";35.7648977786,-78.7834934186
29502;04092016040;SUBWAY #52361;2010 KILDAIRE FARM  RD;;CARY;NC;27511;(919) 851-3399;2011-11-07T20:00:00-05:00;Restaurant;9245;-78.78211173;35.73717592;M;"{""type"": ""Point"", ""coordinates"": [-78.7821143765922, 35.73718297962481]}";35.7371829796,-78.7821143766
29508;04092017623;PRO'S EPICUREAN MARKET & CAFE;211 E CHATHAM ST;;CARY;NC;27511;(919) 377-1788;2017-06-19T22:00:00-04:00;Restaurant;20558;-78.77802091;35.78798563;M;"{""type"": ""Point"", ""coordinates"": [-78.77802356370118, 35.78799270906533]}";35.7879927091,-78.7780235637
29509;04092300262;TODAY ASIA MARKET;1207 KILDAIRE FARM  RD;;CARY;NC;27511;(919) 380-0588;2013-01-13T20:00:00-05:00;Meat Market;18248;-78.78219496;35.76380548;M;"{""type"": ""Point"", ""coordinates"": [-78.78219761221581, 35.76381255380588]}";35.7638125538,-78.7821976122
29510;04092017869;HIBACHI CHINA BUFFET;111 SHANNON OAKS CIR;;CARY;NC;27511;(919) 388-1686;2018-06-28T22:00:00-04:00;Restaurant;18954;-78.78396413;35.75999139;M;"{""type"": ""Point"", ""coordinates"": [-78.78396677688616, 35.759998463868534]}";35.7599984639,-78.7839667769
29516;04092017851;Buffalo Brothers;1289 Kildaire Farm RD;Suite 3443;Cary;NC;27511;(919) 561-5933;2018-04-30T22:00:00-04:00;Restaurant;18927;-78.78213078;35.7627377;M;"{""type"": ""Point"", ""coordinates"": [-78.78213342814755, 35.76274476844721]}";35.7627447684,-78.7821334281
29521;04092016640;JASMIN BISTRO;1109 LEDSOME LN;;CARY;NC;27511;(919) 469-1112;2014-02-27T20:00:00-05:00;Restaurant;8422;-78.74766614;35.76296438;M;"{""type"": ""Point"", ""coordinates"": [-78.74766878425116, 35.76297145308052]}";35.7629714531,-78.7476687843
29523;04092021788;GREEN PLANET CATERING;120 DRY AVE;;CARY;NC;27511;(919) 832-6767;2014-04-15T22:00:00-04:00;Food Stand;8646;-78.78306291;35.78337198;M;"{""type"": ""Point"", ""coordinates"": [-78.7830655593671, 35.78337905221032]}";35.7833790522,-78.7830655594
29525;04092021954;EDIBLE ARRANGEMENTS #365-CARY;207 CROSSROADS BLVD;;CARY;NC;27511;(919) 851-7065;2016-04-14T22:00:00-04:00;Food Stand;18254;-78.73871452;35.76064286;M;"{""type"": ""Point"", ""coordinates"": [-78.73871715459018, 35.76064993079174]}";35.7606499308,-78.7387171546
29527;04092017267;WENDY'S #6303;1343 KILDAIRE FARM RD;;CARY;NC;27511;(919) 467-1407;2016-08-10T22:00:00-04:00;Restaurant;18766;-78.78290963;35.75983801;M;"{""type"": ""Point"", ""coordinates"": [-78.78291228607466, 35.75984507858769]}";35.7598450786,-78.7829122861
29532;04092017571;PENN STATION #320;700 CARY TOWNE BLVD;;CARY;NC;27511;(919) 234-1342;2017-04-16T22:00:00-04:00;Restaurant;18449;-78.76561938;35.77485795;M;"{""type"": ""Point"", ""coordinates"": [-78.76562202627932, 35.77486502071938]}";35.7748650207,-78.7656220263
29535;04092016780;HARRIS TEETER #430 STARBUCKS;885 WALNUT ST;;CARY;NC;27511;(919) 481-4251;2014-10-14T22:00:00-04:00;Restaurant;10562;-78.76561938;35.77485795;M;"{""type"": ""Point"", ""coordinates"": [-78.76562202627932, 35.77486502071938]}";35.7748650207,-78.7656220263
29555;04092110012;Cary Senior High Cafeteria;638 WALNUT ST;;CARY;NC;27511-4224;(919) 460-3570;1991-09-16T22:00:00-04:00;Public School Lunchrooms;924;-78.76624925;35.7715075;M;"{""type"": ""Point"", ""coordinates"": [-78.76625189990521, 35.77151457062042]}";35.7715145706,-78.7662518999
29568;04092011321;AMF South Hills Snack Bar;301 NOTTINGHAM DR;;CARY;NC;27511-4947;(919) 467-2411;1993-07-29T22:00:00-04:00;Restaurant;1299;-78.74288458;35.76720276;M;"{""type"": ""Point"", ""coordinates"": [-78.74288722046175, 35.76720983206316]}";35.7672098321,-78.7428872205
29572;04092010533;O`Charleys;101 ASHVILLE AVE;;CARY;NC;27511-6606;(919) 851-9777;1991-04-21T22:00:00-04:00;Restaurant;20949;-78.78354467;35.73867895;M;"{""type"": ""Point"", ""coordinates"": [-78.783547318847, 35.738686017101486]}";35.7386860171,-78.7835473188
29573;04092020713;Harris Teeter #257 Produce;2080 KILDAIRE FARM RD;;CARY;NC;27511-6614;(919) 233-9483;1996-02-15T20:00:00-05:00;Food Stand;6940;-78.78068706;35.73567462;M;"{""type"": ""Point"", ""coordinates"": [-78.78068971268985, 35.735681681164486]}";35.7356816812,-78.7806897127
29574;04092012855;Buffaloe Lanes - Cary;151 HIGH HOUSE RD;;CARY;NC;27511-6715;(919) 468-8684;1998-12-30T20:00:00-05:00;Restaurant;2085;-78.79680797;35.78204441;M;"{""type"": ""Point"", ""coordinates"": [-78.79681062188267, 35.78205147892202]}";35.7820514789,-78.7968106219
29578;04092011977;Honeybaked Ham Company;423 CROSSROADS BLVD;;CARY;NC;27511-6896;(919) 854-1222;1996-11-21T20:00:00-05:00;Restaurant;2701;-78.73871452;35.76064286;M;"{""type"": ""Point"", ""coordinates"": [-78.73871715459018, 35.76064993079174]}";35.7606499308,-78.7387171546
29584;04092016805;HOMEWOOD SUITES BY HILTON CARY FOOD SERVICE;100 MACALYSON CT;;CARY;NC;27511-7912;(919) 467-4444;2014-11-16T20:00:00-05:00;Restaurant;14969;-78.80061607;35.73506771;M;"{""type"": ""Point"", ""coordinates"": [-78.80061872632737, 35.73507477167352]}";35.7350747717,-78.8006187263
29586;04092011061;Chick-fil-A;1815 WALNUT ST;;CARY;NC;27511-9201;(919) 233-1691;1992-03-23T20:00:00-05:00;Restaurant;683;-78.74236633;35.76001857;M;"{""type"": ""Point"", ""coordinates"": [-78.74236896430037, 35.76002564509503]}";35.7600256451,-78.7423689643
29590;04092012901;Links Grille At Lochmere;2511 KILDAIRE FARM RD;;CARY;NC;27511-9611;(919) 851-0611;1999-03-28T21:00:00-05:00;Restaurant;5896;-78.76802116;35.72297677;M;"{""type"": ""Point"", ""coordinates"": [-78.76802380180989, 35.72298383290806]}";35.7229838329,-78.7680238018
29593;04092021190;Harris Teeter #112 Deli;270 Grande Heights Dr;;CARY;NC;27513;(919) 460-4326;2003-06-22T22:00:00-04:00;Food Stand;247;-78.7805746;35.804702999999996;M;"{""type"": ""Point"", ""coordinates"": [-78.78057725422202, 35.804710080414615]}";35.8047100804,-78.7805772542
29599;04092110132;Reedy Creek Middle Sch. Cafeteria;930 Reedy Creek Rd;;CARY;NC;27513;(919) 460-3516;2002-07-25T22:00:00-04:00;Public School Lunchrooms;282;-78.76818371;35.81273351;M;"{""type"": ""Point"", ""coordinates"": [-78.76818635986625, 35.81274059306521]}";35.8127405931,-78.7681863599
29600;04092016212;ABBEY ROAD TAVERN & GRILL;1195 W CHATHAM ST;;CARY;NC;27513;(919) 481-4434;2012-07-15T22:00:00-04:00;Restaurant;10541;-78.80690314;35.77079471;M;"{""type"": ""Point"", ""coordinates"": [-78.80690579752493, 35.77080177837445]}";35.7708017784,-78.8069057975
29608;04092014673;Bosphorus Restaurant;329 N Harrison AVE;;CARY;NC;27513;(919) 460-1300;2006-09-05T22:00:00-04:00;Restaurant;9049;-78.78374109;35.78994545;M;"{""type"": ""Point"", ""coordinates"": [-78.78374374227664, 35.78995252727518]}";35.7899525273,-78.7837437423
29616;04092017138;CIRCLE K/SUBWAY #2724280;4402 TEN TEN RD;;CARY;NC;27513;(919) 363-7650;2016-02-24T20:00:00-05:00;Restaurant;18536;0.0;0.0;U;;
29617;04092015284;FIREHOUSE SUBS #122;260 GRANDE HEIGHTS DR;;CARY;NC;27513;(919) 468-1822;2008-11-05T20:00:00-05:00;Restaurant;18547;-78.7805746;35.804702999999996;M;"{""type"": ""Point"", ""coordinates"": [-78.78057725422202, 35.804710080414615]}";35.8047100804,-78.7805772542
29624;04092021924;FOOD LION #624 PRODUCE;2458 SW CARY PKY;;CARY;NC;27513;(919) 481-0052;2015-12-08T20:00:00-05:00;Food Stand;18678;-78.82085718;35.76363975;M;"{""type"": ""Point"", ""coordinates"": [-78.82085984154631, 35.76364681855722]}";35.7636468186,-78.8208598415
29630;04092016006;MELLOW MUSHROOM;4300 NW CARY PKY;;CARY;NC;27513;(919) 463-7779;2011-09-21T22:00:00-04:00;Restaurant;6989;-78.82814575;35.79020586;M;"{""type"": ""Point"", ""coordinates"": [-78.82814841934503, 35.790212929923804]}";35.7902129299,-78.8281484193
29634;04092017202;NOODLE BLVD.;919 N HARRISON AVE;;CARY;NC;27513;(919) 678-1199;2016-04-10T22:00:00-04:00;Restaurant;10759;-78.78340203;35.80068085;M;"{""type"": ""Point"", ""coordinates"": [-78.78340468215582, 35.800687927501734]}";35.8006879275,-78.7834046822
29637;04092018143;Verizon Cary Marketplace;7000 WESTON PKWY;;CARY;NC;27513;(919) 377-5214;2019-07-25T22:00:00-04:00;Restaurant;15506;-78.79195115;35.83093189;M;"{""type"": ""Point"", ""coordinates"": [-78.79195381185976, 35.830938978118034]}";35.8309389781,-78.7919538119
29644;04092017054;METLIFE 1 JUICE BAR;101 METLIFE WAY;;CARY;NC;27513;(919) 907-5617;2015-10-12T22:00:00-04:00;Restaurant;17909;-78.79975563;35.83005175;M;"{""type"": ""Point"", ""coordinates"": [-78.79975829287731, 35.83005883711478]}";35.8300588371,-78.7997582929
29646;04092040285;BACKYARD BISTRO PUSHCART (WCID #444);201 SOCCER PARK  DR;WAKEFIELD SOCCER PARK;CARY;NC;27513;(919) 621-2168;2013-02-03T20:00:00-05:00;Pushcarts;6547;-78.75430206;35.78579776;M;"{""type"": ""Point"", ""coordinates"": [-78.75430470596618, 35.78580483505804]}";35.7858048351,-78.754304706
